
vish b.,4.0,        11/23/2011    ,"Ok so you have a crappy rainy day of travel. Delays everywhere and nowhere to sit or plug your laptop in, right? That's when this place is worth it's weight in gold! Free domestic beers, and wells. Plenty of comfy chairs, outlets close to chairs, free wi-fi and staff you get you re-booked and on your way. Food is sub par...no doubt and on a busy day the bar will be packed...so they get a 4 star from me. That being said, If your on the road a lot,  Do it! You won't regret the comfort."

Gary H.,5.0,        4/12/2014    ,"We were in the Terminal C Admiral's Club yesterday for a couple of hours (on our way back to San Antonio from Toronto) and I plugged in my new iPad to charge it. When we headed down to catch our next flight, I inadvertently left the iPad behind! Early this morning, when I was unpacking my briefcase and realized the iPad was missing, I called DFW and spoke with a very helpful woman named Joanie. At that point, I admittedly wasn't very optimistic about the likelihood of retrieving my poor little iPad, but Joanie not only found it, she also volunteered to ship it back to me on her way home tonight because she passes right by a FedEx office. I've been an Admiral's Club member for well over 10 years now and their staff at DFW is top-notch. When things are rolling along nicely, without complications, you really can't tell that much about the quality of folks you're dealing with. But when there's a small emergency like this, you find out in a hurry! Thank you, Joanie!"

James V.,4.0,        4/17/2011    ,"Okay, so who doesn't like the Admirals Club, huh? Unless you can't get in or you're too cheap to buy a membership. When the terminal is crazy insane with irate passengers and screaming kids, this club is just a little slice of heaven. One club in each terminal, they're all nice but my personal favorite is terminal A."

Joe F.,3.0,        7/26/2011    ,Good admirals club food lacks and so does service

Lynedon V.,4.0,        7/10/2011    ,"Excellent location between flights. I've been to all of them in each of the 5 terminals. Super service. Free drinks and Internet stations s well as free wi-fi. Comfortable destiny In multiple settings: regular lounge, quiet rooms, bar, large screen TV room (most with multiple rooms), business centers, children's play rooms, reclining sleep areas, music chairs, power outlets everywhere, customer service desk, continuous supply of snack, much more... Been a member for many years! Great travel retreat location with showers to freshen up on long trips or before leaving the airport before meetings. Well worth the membership fees!!!"

